Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,CR-corrosion defect 
61.38,626.38,1.07,1481.64,8451.72,23.85,1.8926,0.8306,0.223
66.72,2305.97,14.9,211.59,2511.9,18.05,3.2229,0.8763,0.0836
66.92,914.84,5.97,660.31,8187.7,75.61,2.3962,0.8151,0.0186
65.32,784.93,14.69,1009.34,7764.92,34.52,1.306,0.8758,0.3593
62.68,1135.01,15.82,1852.27,6712.01,43.24,0.8533,0.9237,0.2361
73.66,1037.44,0.64,1201.83,4958.62,39.33,3.6512,0.778,0.0761
70.38,1634.02,3.14,1149.79,7793.76,73.53,1.6644,0.7202,0.2039
65.32,784.93,14.69,1009.34,7764.92,34.52,1.306,0.8758,0.3593
65.62,1288.47,2.09,1719.14,1577.26,7.64,3.1566,0.8041,0.2189
66.52,1444.83,1.35,1356.54,8812.39,62.2,3.2985,0.7247,0.3672
51.66,847.59,4.17,755.28,7585.06,23.04,3.7994,0.7152,0.2243
63.8,2299.26,4.28,1661.59,1916.5,81.31,1.8799,0.7693,0.3153
51.6,936.71,13.89,632.06,2956.61,24.38,4.1054,0.7903,0.2239
67.92,1296.16,11.19,131.05,7558.35,28.14,3.8961,0.8541,0.0881
65.1,801.78,6.71,1172.73,2993.59,54.95,2.3349,0.9004,0.3312
64.1,1287.87,9.66,1253.57,1826.84,31.24,2.5719,0.8805,0.0237
72.2,1690.42,13.4,1435.35,1376.26,51.78,0.7487,0.7928,0.1669
61.34,2169.53,3.33,139.52,9248.56,20.77,0.7961,0.7378,0.0386
53.7,2127.37,1.22,1611.25,7509.23,36.9,2.4693,0.736,0.0255
62.43,1927.39,10.84,1816.67,3027.68,8.54,1.6219,0.8028,0.1932
61.88,1686.65,1.98,758.13,2265.73,27.34,4.0476,0.8167,0.0411
73.38,1912.11,13.68,1900.75,3009.75,75.55,1.6362,0.8358,0.0977
55.19,1862.74,3.29,1012.75,2614.22,10.55,3.7666,0.7421,0.3604
68.77,1739.43,14.26,1617.36,2367.53,18.58,2.2343,0.8146,0.1152
64.35,2030.46,9.54,143.57,1236.37,54.31,3.11,0.9155,0.3452
62.15,1020.51,0.6,902.48,1250.29,79.87,2.8308,0.8911,0.116
66.52,1444.83,1.35,1356.54,8812.39,62.2,3.2985,0.7247,0.3672
67.57,1604.28,9.24,1795.34,3022.33,16.49,2.847,0.8053,0.3583
69.27,1516.68,8.79,807.8,1583.91,70.52,0.8584,0.8417,0.284
71.23,1172.95,0.93,1305.15,1212.97,5.87,3.8647,0.8278,0.1814
61.11,2042.39,4.99,442.51,4551.56,88.32,2.431,0.8729,0.3803
50.64,1520.8,11.5,264.16,460.78,17.57,4.2585,0.8725,0.3369
59.62,1056.34,16.83,1585.83,7017.74,2.26,3.1142,0.9283,0.0986
54.03,1753.27,0.61,510.65,7086.33,66.45,3.5445,0.8556,0.351
56.63,2178.24,6.29,1152.8,8609.06,6.83,3.5037,0.8717,0.3287
41.3,977.09,5.78,866.38,235.16,32.33,3.9955,0.8503,0.1437
62.47,1216.41,1.59,324.92,8152.38,73.61,3.0376,0.797,0.2263
60.03,1423.5,3.26,970.0,4949.4,16.88,4.1099,0.8723,0.3728
51.57,788.81,9.64,536.32,4550.08,63.51,3.9108,0.7769,0.2918
59.91,2133.8,8.21,475.66,3007.55,49.98,1.5793,0.9241,0.0581
60.03,1100.49,3.49,388.56,9186.01,46.83,4.1784,0.7743,0.0618
68.07,672.21,9.57,424.09,7870.02,36.33,3.4868,0.8766,0.3385
52.3,399.8,14.35,424.61,187.8,43.75,3.6907,0.7521,0.2342
66.92,914.84,5.97,660.31,8187.7,75.61,2.3962,0.8151,0.0186
45.53,1064.15,9.51,2058.66,567.57,72.5,4.0847,0.8242,0.3548
42.89,1168.89,13.59,787.55,3932.57,19.76,2.2591,0.7281,0.2863
54.88,2314.47,2.11,321.5,5282.61,17.68,2.7268,0.777,0.1675
53.37,1743.41,1.97,1055.9,1596.67,80.97,2.0525,0.714,0.2549
67.92,1296.16,11.19,131.05,7558.35,28.14,3.8961,0.8541,0.0881
72.74,545.58,13.56,1568.83,916.96,76.77,1.0722,0.8502,0.3019
54.82,1910.1,1.95,1500.42,4355.98,76.52,3.316,0.8349,0.0443
67.21,382.08,10.12,338.47,5116.18,8.73,3.115,0.9187,0.1169
69.97,601.76,13.58,1108.59,9291.77,29.86,3.9407,0.8603,0.1142
69.27,1516.68,8.79,807.8,1583.91,70.52,0.8584,0.8417,0.284
50.94,2240.19,6.72,647.65,5117.86,63.31,2.5736,0.7396,0.3453
71.99,989.73,15.23,385.4,8280.56,69.85,1.5789,0.8351,0.1306
66.01,1914.51,1.49,565.07,463.15,5.5,1.0842,0.8348,0.0438
42.21,1546.96,16.8,1171.37,5546.93,28.8,3.2012,0.7488,0.1727
66.42,1073.49,5.15,1109.6,4309.26,50.13,2.5454,0.8295,0.0566
53.71,1885.35,8.93,1057.63,527.69,31.18,3.281,0.7794,0.2613
46.73,712.55,0.75,626.41,7858.41,18.02,3.7482,0.7318,0.1887
71.44,2087.03,10.39,1598.61,3018.3,50.52,3.7408,0.9068,0.2353
66.48,1818.58,9.99,682.84,7574.8,36.32,1.8927,0.8148,0.335
61.23,1247.95,7.34,1375.09,7200.98,54.42,0.8193,0.8818,0.1465
53.7,2127.37,1.22,1611.25,7509.23,36.9,2.4693,0.736,0.0255
62.29,1168.0,11.65,260.16,8306.33,78.48,1.5651,0.8892,0.0391
66.39,2249.31,0.91,130.92,2501.24,49.66,3.227,0.8311,0.2911
53.26,622.53,1.92,264.9,7965.68,51.23,4.122,0.7633,0.2582
45.53,1064.15,9.51,2058.66,567.57,72.5,4.0847,0.8242,0.3548
54.52,690.67,2.83,721.98,2919.52,50.15,4.1323,0.7598,0.0465
64.93,1397.75,5.04,1639.18,3132.28,23.56,2.0979,0.8144,0.396
59.74,1930.84,16.96,1486.35,4202.83,3.7,2.3477,0.8946,0.1137
42.22,1913.76,16.12,1213.19,1114.85,3.21,1.7775,0.7263,0.3267
42.22,1913.76,16.12,1213.19,1114.85,3.21,1.7775,0.7263,0.3267
55.23,2164.85,0.54,1375.82,6891.05,37.45,2.3807,0.7325,0.3068
68.1,1000.12,10.65,928.1,6300.24,48.47,2.9994,0.8981,0.3664
66.88,1774.83,0.62,1334.92,1441.04,50.74,3.0227,0.7922,0.3178
62.02,1161.25,0.59,779.59,3257.15,26.33,2.0335,0.886,0.0386
49.46,2011.79,5.69,1053.85,799.61,48.36,4.2311,0.8877,0.2986
59.85,1830.25,3.54,200.5,5435.63,12.81,1.8748,0.9319,0.12
62.13,616.54,3.01,634.56,3697.13,83.62,3.6765,0.9205,0.1152
59.06,1504.21,4.11,1532.37,8120.79,20.49,2.2848,0.842,0.0294
59.84,1972.03,4.44,129.47,7202.17,57.92,0.9535,0.8511,0.1221
65.66,1490.75,12.69,1003.77,7564.86,34.31,2.754,0.9164,0.3131
56.81,2242.44,1.71,1470.6,5929.47,14.83,2.0084,0.7927,0.0031
69.33,2002.62,6.83,833.82,8885.31,77.69,3.3163,0.9183,0.3487
49.98,598.49,2.88,572.68,3400.31,77.64,2.7159,0.7258,0.2746
70.6,1960.97,7.96,899.7,2602.65,36.78,2.5358,0.8216,0.133
62.15,1020.51,0.6,902.48,1250.29,79.87,2.8308,0.8911,0.116
45.14,453.79,13.39,1670.8,2852.91,3.85,3.2667,0.7178,0.215
66.9,1537.04,11.81,1432.65,7300.19,16.33,2.0667,0.792,0.3899
61.92,1747.29,9.78,1330.45,271.36,33.15,1.5495,0.9069,0.2079
61.34,2169.53,3.33,139.52,9248.56,20.77,0.7961,0.7378,0.0386
65.66,1490.75,12.69,1003.77,7564.86,34.31,2.754,0.9164,0.3131
73.87,2142.23,13.52,483.38,6630.13,69.38,2.2272,0.8526,0.044
73.71,428.83,7.26,773.78,6907.87,62.04,2.948,0.8361,0.2398
56.63,2178.24,6.29,1152.8,8609.06,6.83,3.5037,0.8717,0.3287
64.72,1115.67,0.67,1163.79,1240.17,62.97,1.9784,0.8413,0.0973
66.89,1622.95,5.16,277.07,1195.06,89.22,3.4979,0.9002,0.2007
65.89,983.83,3.56,2038.28,3352.64,83.37,2.8712,0.8214,0.385
71.33,1448.03,2.88,1484.29,231.0,46.82,3.6421,0.8217,0.0833
51.5,1715.7,4.62,521.13,1341.31,26.3,3.5668,0.8206,0.1451
68.1,1000.12,10.65,928.1,6300.24,48.47,2.9994,0.8981,0.3664
57.87,2296.62,4.21,137.03,2811.85,23.91,3.0893,0.7655,0.1062
61.35,1650.71,7.87,1895.26,3034.71,9.86,2.4773,0.8306,0.2218
61.88,1686.65,1.98,758.13,2265.73,27.34,4.0476,0.8167,0.0411
63.31,2123.06,3.02,1312.97,7691.87,65.61,3.1973,0.7565,0.0009
47.25,1550.98,0.23,174.7,2602.78,76.2,3.6172,0.8723,0.2243
73.66,1037.44,0.64,1201.83,4958.62,39.33,3.6512,0.778,0.0761
66.66,539.36,8.88,1436.27,6842.1,81.3,1.7695,0.8436,0.266
62.2,468.31,0.28,1984.12,9267.91,17.72,2.8096,0.7435,0.2966
59.85,1830.25,3.54,200.5,5435.63,12.81,1.8748,0.9319,0.12
65.36,1548.2,1.76,2033.13,2794.33,54.28,1.2599,0.7266,0.1989
69.37,816.24,13.02,1607.37,8337.96,26.74,3.1904,0.843,0.3053
65.66,1490.75,12.69,1003.77,7564.86,34.31,2.754,0.9164,0.3131
65.04,1496.1,8.48,324.23,7665.46,75.68,1.6262,0.8288,0.2027
67.21,1340.54,10.36,1209.46,123.96,20.47,2.1917,0.8877,0.398
62.94,1379.82,11.16,698.72,6817.39,23.43,2.1398,0.9002,0.312
61.69,822.91,9.55,553.94,8578.58,12.58,4.2399,0.9035,0.2955
70.66,1030.58,3.38,1746.19,3838.25,25.39,3.1029,0.7782,0.3008
63.68,976.11,0.84,478.47,940.67,85.63,1.163,0.9165,0.023
58.05,1585.81,3.85,1807.13,1663.84,55.54,4.041,0.9017,0.2788
63.7,1475.11,15.58,1441.89,1151.63,0.45,3.7822,0.8855,0.1798
68.07,672.21,9.57,424.09,7870.02,36.33,3.4868,0.8766,0.3385
52.43,1320.05,12.89,830.54,6383.1,27.74,3.7864,0.7163,0.116
66.39,2249.31,0.91,130.92,2501.24,49.66,3.227,0.8311,0.2911
59.69,1958.51,10.9,524.93,8549.41,17.41,3.3938,0.8347,0.1026
66.63,1945.21,7.92,1117.32,8980.52,46.65,1.6905,0.7849,0.3941
49.22,1237.29,16.4,251.03,4236.51,27.03,4.1987,0.8516,0.3396
65.66,1490.75,12.69,1003.77,7564.86,34.31,2.754,0.9164,0.3131
49.18,2187.48,2.71,1038.49,3749.13,3.01,3.9599,0.8234,0.1234
65.52,407.02,5.77,1951.34,1505.43,63.47,3.5419,0.8766,0.2704
62.44,1759.9,4.36,1122.43,9098.5,55.4,1.0849,0.7398,0.1985
63.26,1854.1,11.16,1631.66,352.33,16.36,1.3106,0.8304,0.0086
50.28,1848.25,7.53,1696.62,2042.42,59.32,3.4361,0.7471,0.3678
44.7,639.77,2.18,1464.37,1358.57,56.97,3.4715,0.7663,0.326
47.4,2132.88,11.05,796.1,8781.34,6.95,3.5159,0.7745,0.1084
62.88,479.15,5.87,1802.88,3167.28,3.16,0.6786,0.9136,0.1559
51.01,1482.56,3.66,357.79,3904.64,74.19,2.9011,0.7892,0.2599
67.65,987.99,13.89,1106.11,2134.02,47.03,2.2749,0.9199,0.3775
73.87,2142.23,13.52,483.38,6630.13,69.38,2.2272,0.8526,0.044
43.95,1879.46,10.52,517.26,567.07,16.05,2.003,0.7576,0.3743
67.9,932.0,2.71,639.49,1749.23,56.31,3.4639,0.9041,0.358
65.32,784.93,14.69,1009.34,7764.92,34.52,1.306,0.8758,0.3593
64.42,1993.15,5.14,292.3,3817.28,67.7,2.7553,0.8515,0.3464
54.88,2314.47,2.11,321.5,5282.61,17.68,2.7268,0.777,0.1675
60.49,2231.32,11.13,649.43,883.99,84.07,3.9449,0.8882,0.3157
67.21,382.08,10.12,338.47,5116.18,8.73,3.115,0.9187,0.1169
54.88,2314.47,2.11,321.5,5282.61,17.68,2.7268,0.777,0.1675
52.55,2097.23,3.87,500.73,7018.71,71.64,2.3926,0.7428,0.2763
47.17,1599.25,12.28,990.58,1288.75,5.67,3.3752,0.8009,0.1568
72.05,980.89,6.9,556.06,3302.86,41.75,1.1707,0.825,0.0359
72.74,545.58,13.56,1568.83,916.96,76.77,1.0722,0.8502,0.3019
66.9,1439.45,4.49,490.12,50.65,76.59,0.8259,0.8843,0.2347
66.39,2249.31,0.91,130.92,2501.24,49.66,3.227,0.8311,0.2911
66.42,1073.49,5.15,1109.6,4309.26,50.13,2.5454,0.8295,0.0566
62.2,468.31,0.28,1984.12,9267.91,17.72,2.8096,0.7435,0.2966
66.48,1818.58,9.99,682.84,7574.8,36.32,1.8927,0.8148,0.335
41.63,1277.14,10.37,275.56,6904.14,19.59,4.1772,0.8277,0.3672
67.54,699.02,6.44,170.41,4884.65,64.2,1.6333,0.8917,0.32
63.68,976.11,0.84,478.47,940.67,85.63,1.163,0.9165,0.023
67.74,1824.78,12.2,1994.49,774.15,30.13,2.9341,0.8225,0.3726
65.52,407.02,5.77,1951.34,1505.43,63.47,3.5419,0.8766,0.2704
50.64,1520.8,11.5,264.16,460.78,17.57,4.2585,0.8725,0.3369
59.69,1958.51,10.9,524.93,8549.41,17.41,3.3938,0.8347,0.1026
59.77,1723.01,10.44,2038.31,120.68,72.9,1.767,0.8881,0.2616
52.71,2009.21,12.81,695.03,540.71,14.04,3.0474,0.7897,0.1722
56.81,2242.44,1.71,1470.6,5929.47,14.83,2.0084,0.7927,0.0031
59.92,1928.88,14.77,668.39,1286.57,39.26,4.1734,0.9197,0.0077
62.88,479.15,5.87,1802.88,3167.28,3.16,0.6786,0.9136,0.1559
59.37,1841.74,9.26,1663.3,9042.61,9.34,1.5966,0.9034,0.3291
67.15,1667.86,16.52,1128.13,2523.74,75.02,0.7811,0.8528,0.0499
63.8,2299.26,4.28,1661.59,1916.5,81.31,1.8799,0.7693,0.3153
66.9,1439.45,4.49,490.12,50.65,76.59,0.8259,0.8843,0.2347
65.36,1548.2,1.76,2033.13,2794.33,54.28,1.2599,0.7266,0.1989
70.95,1584.06,10.49,371.71,595.58,76.0,4.0374,0.9311,0.0814
58.39,1650.84,2.92,1117.68,1514.01,85.52,3.1766,0.7379,0.0461
61.62,1525.17,2.19,984.56,1619.44,28.92,0.7805,0.9312,0.1901
72.47,395.05,12.17,871.88,8528.18,55.98,1.4794,0.7952,0.1801
46.76,820.87,13.42,1153.26,4243.64,88.69,2.7607,0.7224,0.3795
44.7,639.77,2.18,1464.37,1358.57,56.97,3.4715,0.7663,0.326
58.28,2317.23,3.95,1785.6,2574.55,64.16,3.3954,0.921,0.2655
71.18,927.34,3.33,1386.49,6820.49,21.79,1.9065,0.7336,0.3081
65.89,983.83,3.56,2038.28,3352.64,83.37,2.8712,0.8214,0.385
61.1,961.26,1.27,1659.98,2363.88,28.07,3.2005,0.8745,0.1771
64.1,1287.87,9.66,1253.57,1826.84,31.24,2.5719,0.8805,0.0237
57.74,1546.39,1.86,2012.85,7105.89,44.39,3.7768,0.7615,0.2627
47.17,1599.25,12.28,990.58,1288.75,5.67,3.3752,0.8009,0.1568
67.57,1581.25,1.7,1890.7,2216.91,16.61,2.4956,0.7526,0.3367
68.14,825.02,8.36,496.92,3154.97,61.02,3.1912,0.9147,0.1351
61.11,2042.39,4.99,442.51,4551.56,88.32,2.431,0.8729,0.3803
56.81,2242.44,1.71,1470.6,5929.47,14.83,2.0084,0.7927,0.0031
67.4,1771.97,16.16,1233.2,2526.88,7.04,1.5625,0.8376,0.3377
64.1,1287.87,9.66,1253.57,1826.84,31.24,2.5719,0.8805,0.0237
70.66,1030.58,3.38,1746.19,3838.25,25.39,3.1029,0.7782,0.3008
66.52,1444.83,1.35,1356.54,8812.39,62.2,3.2985,0.7247,0.3672
43.95,1879.46,10.52,517.26,567.07,16.05,2.003,0.7576,0.3743
42.03,1132.67,6.81,872.9,3158.02,22.23,3.2233,0.7806,0.0037
64.42,1993.15,5.14,292.3,3817.28,67.7,2.7553,0.8515,0.3464
67.21,1340.54,10.36,1209.46,123.96,20.47,2.1917,0.8877,0.398
41.82,1430.9,7.08,776.94,8842.71,0.13,3.3307,0.7353,0.0499
66.89,1622.95,5.16,277.07,1195.06,89.22,3.4979,0.9002,0.2007
60.41,1749.6,7.68,314.08,8185.54,86.02,2.6674,0.8925,0.1299
53.55,2300.61,16.9,1130.32,2997.89,34.22,4.1319,0.7111,0.2839
63.4,688.72,3.73,1225.05,6326.49,21.28,2.6818,0.854,0.3226
66.89,1622.95,5.16,277.07,1195.06,89.22,3.4979,0.9002,0.2007
71.23,1172.95,0.93,1305.15,1212.97,5.87,3.8647,0.8278,0.1814
72.1,396.73,16.19,1677.21,621.97,13.62,3.8906,0.9103,0.2276
52.3,399.8,14.35,424.61,187.8,43.75,3.6907,0.7521,0.2342
59.37,1841.74,9.26,1663.3,9042.61,9.34,1.5966,0.9034,0.3291
49.99,936.17,9.34,370.15,6699.73,72.13,3.7614,0.8043,0.1405
64.72,1115.67,0.67,1163.79,1240.17,62.97,1.9784,0.8413,0.0973
59.92,1928.88,14.77,668.39,1286.57,39.26,4.1734,0.9197,0.0077
66.24,1510.37,3.79,289.57,966.75,15.27,0.8745,0.8885,0.1834
67.9,932.0,2.71,639.49,1749.23,56.31,3.4639,0.9041,0.358
64.93,1397.75,5.04,1639.18,3132.28,23.56,2.0979,0.8144,0.396
72.47,395.05,12.17,871.88,8528.18,55.98,1.4794,0.7952,0.1801
58.56,1719.63,13.42,2087.43,55.28,14.43,4.263,0.762,0.2187
52.43,1320.05,12.89,830.54,6383.1,27.74,3.7864,0.7163,0.116
72.74,545.58,13.56,1568.83,916.96,76.77,1.0722,0.8502,0.3019
59.05,2312.92,10.71,1819.62,2784.01,17.13,3.4216,0.8217,0.0465
52.86,1869.11,4.32,1452.12,40.61,62.4,2.5569,0.7465,0.3754
73.87,2142.23,13.52,483.38,6630.13,69.38,2.2272,0.8526,0.044
55.19,1862.74,3.29,1012.75,2614.22,10.55,3.7666,0.7421,0.3604
62.29,1168.0,11.65,260.16,8306.33,78.48,1.5651,0.8892,0.0391
63.13,1354.5,2.41,747.03,7460.22,4.57,0.7789,0.7899,0.0786
45.27,948.74,3.9,480.06,6251.32,23.71,4.1899,0.7915,0.3997
73.38,1912.11,13.68,1900.75,3009.75,75.55,1.6362,0.8358,0.0977
59.03,989.07,2.11,1468.69,8031.73,50.53,2.3224,0.891,0.0043
44.7,639.77,2.18,1464.37,1358.57,56.97,3.4715,0.7663,0.326
54.52,690.67,2.83,721.98,2919.52,50.15,4.1323,0.7598,0.0465
51.66,847.59,4.17,755.28,7585.06,23.04,3.7994,0.7152,0.2243
67.74,1824.78,12.2,1994.49,774.15,30.13,2.9341,0.8225,0.3726
63.13,1354.5,2.41,747.03,7460.22,4.57,0.7789,0.7899,0.0786
63.7,1475.11,15.58,1441.89,1151.63,0.45,3.7822,0.8855,0.1798
42.38,1951.49,7.82,597.24,3687.07,74.69,1.3834,0.7413,0.2056
54.76,1805.11,7.27,749.81,1056.15,80.99,3.352,0.8973,0.0036
46.76,820.87,13.42,1153.26,4243.64,88.69,2.7607,0.7224,0.3795
63.18,1882.19,6.87,1568.01,1387.85,78.0,4.2618,0.8995,0.3523
48.7,1298.57,16.91,1492.6,3155.0,41.9,4.2422,0.7561,0.2136
66.72,2305.97,14.9,211.59,2511.9,18.05,3.2229,0.8763,0.0836
62.83,1637.4,6.13,657.2,6273.53,58.81,0.8189,0.814,0.0995
63.49,678.45,9.85,2034.2,2059.55,89.26,0.7368,0.8685,0.1123
50.64,1520.8,11.5,264.16,460.78,17.57,4.2585,0.8725,0.3369
68.71,508.17,10.62,1482.24,5147.53,87.63,3.1177,0.9197,0.3641
66.48,1818.58,9.99,682.84,7574.8,36.32,1.8927,0.8148,0.335
73.66,1037.44,0.64,1201.83,4958.62,39.33,3.6512,0.778,0.0761
52.55,2097.23,3.87,500.73,7018.71,71.64,2.3926,0.7428,0.2763
64.28,1067.15,6.88,1370.42,7620.98,83.17,2.2258,0.9,0.1482
46.76,820.87,13.42,1153.26,4243.64,88.69,2.7607,0.7224,0.3795
59.62,1056.34,16.83,1585.83,7017.74,2.26,3.1142,0.9283,0.0986
60.13,1866.18,9.86,140.24,6825.13,41.14,2.5294,0.8787,0.194
63.4,688.72,3.73,1225.05,6326.49,21.28,2.6818,0.854,0.3226
68.07,672.21,9.57,424.09,7870.02,36.33,3.4868,0.8766,0.3385
66.42,1073.49,5.15,1109.6,4309.26,50.13,2.5454,0.8295,0.0566
63.8,2299.26,4.28,1661.59,1916.5,81.31,1.8799,0.7693,0.3153
64.53,1392.21,4.68,635.27,8879.25,40.04,3.2478,0.8116,0.36
64.11,1265.04,15.18,2012.18,1934.8,41.16,2.8399,0.9184,0.0274
47.05,1034.58,3.37,994.79,7341.82,27.01,3.3973,0.7147,0.2616
51.82,2047.49,1.82,1397.45,479.31,67.74,2.2359,0.7408,0.3721
70.38,1634.02,3.14,1149.79,7793.76,73.53,1.6644,0.7202,0.2039
69.37,816.24,13.02,1607.37,8337.96,26.74,3.1904,0.843,0.3053
65.59,2196.76,14.83,924.67,658.18,67.77,3.0498,0.8979,0.2688
59.69,1958.51,10.9,524.93,8549.41,17.41,3.3938,0.8347,0.1026
71.64,940.18,11.49,1637.77,5559.94,78.9,2.6978,0.9102,0.1975
64.28,1067.15,6.88,1370.42,7620.98,83.17,2.2258,0.9,0.1482
63.7,1475.11,15.58,1441.89,1151.63,0.45,3.7822,0.8855,0.1798
64.13,2058.81,2.53,1307.94,5815.68,21.06,4.1099,0.7434,0.4052
67.92,1296.16,11.19,131.05,7558.35,28.14,3.8961,0.8541,0.0881
72.74,545.58,13.56,1568.83,916.96,76.77,1.0722,0.8502,0.3019
59.6,2170.54,4.87,1542.79,8850.68,21.41,2.4242,0.7939,0.3314
49.18,2187.48,2.71,1038.49,3749.13,3.01,3.9599,0.8234,0.1234
68.57,902.06,2.26,984.58,7329.98,56.02,2.3996,0.7747,0.2783
45.69,1674.08,3.42,1312.84,3476.96,23.08,3.8039,0.794,0.0022
41.82,1430.9,7.08,776.94,8842.71,0.13,3.3307,0.7353,0.0499
56.27,1613.28,4.99,392.29,8568.67,71.69,3.8541,0.721,0.386
66.89,1622.95,5.16,277.07,1195.06,89.22,3.4979,0.9002,0.2007
64.62,1974.29,14.47,2084.36,1776.2,61.06,1.8219,0.9004,0.3526
64.42,1430.39,5.28,507.55,7125.08,0.75,3.5693,0.8106,0.2714
69.72,1753.95,6.91,621.62,5955.94,11.45,1.767,0.7654,0.124
54.82,1910.1,1.95,1500.42,4355.98,76.52,3.316,0.8349,0.0443
51.66,847.59,4.17,755.28,7585.06,23.04,3.7994,0.7152,0.2243
61.38,626.38,1.07,1481.64,8451.72,23.85,1.8926,0.8306,0.223
65.36,1548.2,1.76,2033.13,2794.33,54.28,1.2599,0.7266,0.1989
62.43,1927.39,10.84,1816.67,3027.68,8.54,1.6219,0.8028,0.1932
70.95,1584.06,10.49,371.71,595.58,76.0,4.0374,0.9311,0.0814
48.61,2288.13,15.0,1551.32,1227.3,69.33,3.4605,0.8137,0.0225
50.92,2277.1,16.29,262.33,588.15,8.02,2.4742,0.7823,0.3333
73.66,1037.44,0.64,1201.83,4958.62,39.33,3.6512,0.778,0.0761
62.44,1759.9,4.36,1122.43,9098.5,55.4,1.0849,0.7398,0.1985
66.76,997.29,4.96,1265.3,435.83,20.01,1.3458,0.8583,0.1455
63.13,1354.5,2.41,747.03,7460.22,4.57,0.7789,0.7899,0.0786
54.88,2314.47,2.11,321.5,5282.61,17.68,2.7268,0.777,0.1675
71.33,1448.03,2.88,1484.29,231.0,46.82,3.6421,0.8217,0.0833
52.55,2097.23,3.87,500.73,7018.71,71.64,2.3926,0.7428,0.2763
59.69,1958.51,10.9,524.93,8549.41,17.41,3.3938,0.8347,0.1026
71.18,927.34,3.33,1386.49,6820.49,21.79,1.9065,0.7336,0.3081
63.13,1354.5,2.41,747.03,7460.22,4.57,0.7789,0.7899,0.0786
72.2,1690.42,13.4,1435.35,1376.26,51.78,0.7487,0.7928,0.1669
64.09,2011.01,5.56,1389.55,5549.71,39.07,1.3949,0.7502,0.1632
48.39,1123.05,1.56,728.81,2622.99,82.53,4.1721,0.8719,0.2383
57.87,2296.62,4.21,137.03,2811.85,23.91,3.0893,0.7655,0.1062
56.81,2242.44,1.71,1470.6,5929.47,14.83,2.0084,0.7927,0.0031
60.41,1749.6,7.68,314.08,8185.54,86.02,2.6674,0.8925,0.1299
61.38,626.38,1.07,1481.64,8451.72,23.85,1.8926,0.8306,0.223
73.46,1582.86,15.43,2060.9,5703.45,65.61,0.687,0.7526,0.257
62.68,1135.01,15.82,1852.27,6712.01,43.24,0.8533,0.9237,0.2361
65.59,2196.76,14.83,924.67,658.18,67.77,3.0498,0.8979,0.2688
72.05,980.89,6.9,556.06,3302.86,41.75,1.1707,0.825,0.0359
65.1,801.78,6.71,1172.73,2993.59,54.95,2.3349,0.9004,0.3312
62.68,1135.01,15.82,1852.27,6712.01,43.24,0.8533,0.9237,0.2361
45.53,1064.15,9.51,2058.66,567.57,72.5,4.0847,0.8242,0.3548
45.27,948.74,3.9,480.06,6251.32,23.71,4.1899,0.7915,0.3997
66.76,997.29,4.96,1265.3,435.83,20.01,1.3458,0.8583,0.1455
49.98,598.49,2.88,572.68,3400.31,77.64,2.7159,0.7258,0.2746
49.89,2021.2,12.8,816.97,4176.02,72.97,4.2546,0.7696,0.1046
66.97,2036.34,15.26,700.38,7795.69,61.04,1.6463,0.9139,0.3991
60.05,1985.6,5.89,632.01,6376.8,51.78,3.0959,0.8588,0.0568
71.64,940.18,11.49,1637.77,5559.94,78.9,2.6978,0.9102,0.1975
59.95,1319.66,2.14,632.76,7216.07,49.24,2.9447,0.8935,0.3719
61.11,2042.39,4.99,442.51,4551.56,88.32,2.431,0.8729,0.3803
59.74,1930.84,16.96,1486.35,4202.83,3.7,2.3477,0.8946,0.1137
62.9,1874.52,16.51,2082.66,675.4,10.5,3.021,0.8429,0.2937
68.71,508.17,10.62,1482.24,5147.53,87.63,3.1177,0.9197,0.3641
69.72,1753.95,6.91,621.62,5955.94,11.45,1.767,0.7654,0.124
59.84,1972.03,4.44,129.47,7202.17,57.92,0.9535,0.8511,0.1221
52.55,2097.23,3.87,500.73,7018.71,71.64,2.3926,0.7428,0.2763
61.38,626.38,1.07,1481.64,8451.72,23.85,1.8926,0.8306,0.223
53.55,2300.61,16.9,1130.32,2997.89,34.22,4.1319,0.7111,0.2839
55.92,2182.01,8.98,1587.3,589.94,67.92,1.9142,0.717,0.0589
66.34,2015.57,10.02,1426.04,4271.01,52.83,1.9202,0.837,0.053
66.89,1622.95,5.16,277.07,1195.06,89.22,3.4979,0.9002,0.2007
71.23,1172.95,0.93,1305.15,1212.97,5.87,3.8647,0.8278,0.1814
64.53,1392.21,4.68,635.27,8879.25,40.04,3.2478,0.8116,0.36
59.03,989.07,2.11,1468.69,8031.73,50.53,2.3224,0.891,0.0043
52.86,1869.11,4.32,1452.12,40.61,62.4,2.5569,0.7465,0.3754
66.89,1622.95,5.16,277.07,1195.06,89.22,3.4979,0.9002,0.2007
50.91,1947.62,2.6,595.57,4577.01,57.86,2.9841,0.7867,0.2883
67.4,1771.97,16.16,1233.2,2526.88,7.04,1.5625,0.8376,0.3377
73.46,1582.86,15.43,2060.9,5703.45,65.61,0.687,0.7526,0.257
